v,t,y,x
1,347220252,-74.26,40.942
1,347220252,-74.26,40.94
1,347220252,-74.258,40.94
1,347220252,-74.258,40.942
1,347219952,-74.258,40.942
1,347219952,-74.258,40.94
1,347219952,-74.26,40.94
1,347219952,-74.26,40.942
1,347219652,-74.26,40.942
1,347219652,-74.26,40.94
1,347219652,-74.258,40.94
1,347219652,-74.258,40.942
1,347219351,-74.258,40.942
1,347219351,-74.258,40.94
1,347219351,-74.26,40.94
1,347219351,-74.26,40.942
1,347219351,-74.26,40.936
1,347219351,-74.26,40.938
1,347219351,-74.258,40.938
1,347219351,-74.258,40.936
1,347219652,-74.258,40.936
1,347219652,-74.258,40.938
1,347219652,-74.26,40.938
1,347219652,-74.26,40.936
1,347219952,-74.26,40.936
1,347219952,-74.26,40.938
1,347219952,-74.258,40.938
1,347219952,-74.258,40.936
1,347220252,-74.258,40.936
1,347220252,-74.258,40.938
1,347220252,-74.26,40.938
1,347220252,-74.26,40.936
1,347220252,-74.26,40.934
1,347220252,-74.26,40.932
1,347220252,-74.258,40.932
1,347220252,-74.258,40.934
1,347219952,-74.258,40.934
1,347219952,-74.258,40.932
1,347219952,-74.26,40.932
1,347219952,-74.26,40.934
1,347219652,-74.26,40.934
1,347219652,-74.26,40.932
1,347219652,-74.258,40.932
1,347219652,-74.258,40.934
1,347219351,-74.258,40.934
1,347219351,-74.258,40.932
1,347219351,-74.26,40.932
1,347219351,-74.26,40.934
1,347219351,-74.26,40.928
1,347219351,-74.26,40.93
1,347219351,-74.258,40.93
1,347219351,-74.258,40.928
1,347219652,-74.258,40.928
1,347219652,-74.258,40.93
1,347219652,-74.26,40.93
1,347219652,-74.26,40.928
1,347219952,-74.26,40.928
1,347219952,-74.26,40.93
1,347219952,-74.258,40.93
1,347219952,-74.258,40.928
1,347220252,-74.258,40.928
1,347220252,-74.258,40.93
1,347220252,-74.26,40.93
1,347220252,-74.26,40.928
1,347220853,-74.26,40.934
1,347220553,-74.26,40.934
1,347220553,-74.26,40.932
1,347220853,-74.26,40.932
1,347220853,-74.258,40.932
1,347220553,-74.258,40.932
1,347220553,-74.258,40.934
1,347220853,-74.258,40.934
1,347221153,-74.258,40.934
1,347221153,-74.26,40.934
1,347221453,-74.26,40.934
1,347221453,-74.258,40.934
1,347221453,-74.258,40.932
1,347221453,-74.26,40.932
1,347221153,-74.26,40.932
1,347221153,-74.258,40.932
1,347221153,-74.258,40.93
1,347221153,-74.26,40.93
1,347221453,-74.26,40.93
1,347221453,-74.258,40.93
1,347221453,-74.258,40.928
1,347221453,-74.26,40.928
1,347221153,-74.26,40.928
1,347221153,-74.258,40.928
1,347220853,-74.258,40.928
1,347220853,-74.258,40.93
1,347220853,-74.26,40.93
1,347220853,-74.26,40.928
1,347220553,-74.26,40.928
1,347220553,-74.26,40.93
1,347220553,-74.258,40.93
1,347220553,-74.258,40.928
1,347220553,-74.256,40.928
1,347220553,-74.256,40.93
1,347220553,-74.254,40.93
1,347220553,-74.254,40.928
1,347220853,-74.254,40.928
1,347220853,-74.254,40.93
1,347220853,-74.256,40.93
1,347220853,-74.256,40.928
1,347221153,-74.256,40.928
1,347221153,-74.254,40.928
1,347221453,-74.254,40.928
1,347221453,-74.256,40.928
1,347221453,-74.256,40.93
1,347221453,-74.254,40.93
1,347221153,-74.254,40.93
1,347221153,-74.256,40.93
1,347221153,-74.256,40.932
1,347221153,-74.254,40.932
1,347221453,-74.254,40.932
1,347221453,-74.256,40.932
1,347221453,-74.256,40.934
1,347221453,-74.254,40.934
1,347221153,-74.254,40.934
1,347221153,-74.256,40.934
1,347220853,-74.256,40.934
1,347220553,-74.256,40.934
1,347220553,-74.256,40.932
1,347220853,-74.256,40.932
1,347220853,-74.254,40.932
1,347220553,-74.254,40.932
1,347220553,-74.254,40.934
1,347220853,-74.254,40.934
1,347220853,-74.252,40.934
1,347220553,-74.252,40.934
1,347220553,-74.252,40.932
1,347220853,-74.252,40.932
1,347220853,-74.25,40.932
1,347220553,-74.25,40.932
1,347220553,-74.25,40.934
1,347220853,-74.25,40.934
1,347221153,-74.25,40.934
1,347221153,-74.252,40.934
1,347221453,-74.252,40.934
1,347221453,-74.25,40.934
1,347221453,-74.25,40.932
1,347221453,-74.252,40.932
1,347221153,-74.252,40.932
1,347221153,-74.25,40.932
1,347221153,-74.25,40.93
1,347221153,-74.252,40.93
1,347221453,-74.252,40.93
1,347221453,-74.25,40.93
1,347221453,-74.25,40.928
1,347221453,-74.252,40.928
1,347221153,-74.252,40.928
1,347221153,-74.25,40.928
1,347220853,-74.25,40.928
1,347220853,-74.25,40.93
1,347220853,-74.252,40.93
1,347220853,-74.252,40.928
1,347220553,-74.252,40.928
1,347220553,-74.252,40.93
1,347220553,-74.25,40.93
1,347220553,-74.25,40.928
1,347220252,-74.25,40.928
1,347219952,-74.25,40.928
1,347219952,-74.25,40.93
1,347220252,-74.25,40.93
1,347220252,-74.252,40.93
1,347219952,-74.252,40.93
1,347219952,-74.252,40.928
1,347220252,-74.252,40.928
1,347220252,-74.254,40.928
1,347220252,-74.254,40.93
1,347220252,-74.256,40.93
1,347220252,-74.256,40.928
1,347219952,-74.256,40.928
1,347219952,-74.256,40.93
1,347219952,-74.254,40.93
1,347219952,-74.254,40.928
1,347219652,-74.254,40.928
1,347219652,-74.254,40.93
1,347219652,-74.256,40.93
1,347219652,-74.256,40.928
1,347219351,-74.256,40.928
1,347219351,-74.256,40.93
1,347219351,-74.254,40.93
1,347219351,-74.254,40.928
1,347219351,-74.252,40.928
1,347219351,-74.25,40.928
1,347219652,-74.25,40.928
1,347219652,-74.252,40.928
1,347219652,-74.252,40.93
1,347219652,-74.25,40.93
1,347219351,-74.25,40.93
1,347219351,-74.252,40.93
1,347219351,-74.252,40.932
1,347219351,-74.25,40.932
1,347219652,-74.25,40.932
1,347219652,-74.252,40.932
1,347219652,-74.252,40.934
1,347219652,-74.25,40.934
1,347219351,-74.25,40.934
1,347219351,-74.252,40.934
1,347219351,-74.254,40.934
1,347219351,-74.254,40.932
1,347219351,-74.256,40.932
1,347219351,-74.256,40.934
1,347219652,-74.256,40.934
1,347219652,-74.256,40.932
1,347219652,-74.254,40.932
1,347219652,-74.254,40.934
1,347219952,-74.254,40.934
1,347219952,-74.254,40.932
1,347219952,-74.256,40.932
1,347219952,-74.256,40.934
1,347220252,-74.256,40.934
1,347220252,-74.256,40.932
1,347220252,-74.254,40.932
1,347220252,-74.254,40.934
1,347220252,-74.252,40.934
1,347219952,-74.252,40.934
1,347219952,-74.252,40.932
1,347220252,-74.252,40.932
1,347220252,-74.25,40.932
1,347219952,-74.25,40.932
1,347219952,-74.25,40.934
1,347220252,-74.25,40.934
1,347220252,-74.25,40.936
1,347219952,-74.25,40.936
1,347219952,-74.25,40.938
1,347220252,-74.25,40.938
1,347220252,-74.252,40.938
1,347219952,-74.252,40.938
1,347219952,-74.252,40.936
1,347220252,-74.252,40.936
1,347220252,-74.254,40.936
1,347220252,-74.254,40.938
1,347220252,-74.256,40.938
1,347220252,-74.256,40.936
1,347219952,-74.256,40.936
1,347219952,-74.256,40.938
1,347219952,-74.254,40.938
1,347219952,-74.254,40.936
1,347219652,-74.254,40.936
1,347219652,-74.254,40.938
1,347219652,-74.256,40.938
1,347219652,-74.256,40.936
1,347219351,-74.256,40.936
1,347219351,-74.256,40.938
1,347219351,-74.254,40.938
1,347219351,-74.254,40.936
1,347219351,-74.252,40.936
1,347219351,-74.25,40.936
1,347219652,-74.25,40.936
1,347219652,-74.252,40.936
1,347219652,-74.252,40.938
1,347219652,-74.25,40.938
1,347219351,-74.25,40.938
1,347219351,-74.252,40.938
1,347219351,-74.252,40.94
1,347219351,-74.25,40.94
1,347219652,-74.25,40.94
1,347219652,-74.252,40.94
1,347219652,-74.252,40.942
1,347219652,-74.25,40.942
1,347219351,-74.25,40.942
1,347219351,-74.252,40.942
1,347219351,-74.254,40.942
1,347219351,-74.254,40.94
1,347219351,-74.256,40.94
1,347219351,-74.256,40.942
1,347219652,-74.256,40.942
1,347219652,-74.256,40.94
1,347219652,-74.254,40.94
1,347219652,-74.254,40.942
1,347219952,-74.254,40.942
1,347219952,-74.254,40.94
1,347219952,-74.256,40.94
1,347219952,-74.256,40.942
1,347220252,-74.256,40.942
1,347220252,-74.256,40.94
1,347220252,-74.254,40.94
1,347220252,-74.254,40.942
1,347220252,-74.252,40.942
1,347219952,-74.252,40.942
1,347219952,-74.252,40.94
1,347220252,-74.252,40.94
1,347220252,-74.25,40.94
1,347219952,-74.25,40.94
1,347219952,-74.25,40.942
1,347220252,-74.25,40.942
1,347220553,-74.25,40.942
1,347220553,-74.252,40.942
1,347220853,-74.252,40.942
1,347220853,-74.25,40.942
1,347220853,-74.25,40.94
1,347220853,-74.252,40.94
1,347220553,-74.252,40.94
1,347220553,-74.25,40.94
1,347220553,-74.25,40.938
1,347220853,-74.25,40.938
1,347220853,-74.25,40.936
1,347220553,-74.25,40.936
1,347220553,-74.252,40.936
1,347220853,-74.252,40.936
1,347220853,-74.252,40.938
1,347220553,-74.252,40.938
1,347220553,-74.254,40.938
1,347220853,-74.254,40.938
1,347220853,-74.254,40.936
1,347220553,-74.254,40.936
1,347220553,-74.256,40.936
1,347220853,-74.256,40.936
1,347220853,-74.256,40.938
1,347220553,-74.256,40.938
1,347220553,-74.256,40.94
1,347220553,-74.256,40.942
1,347220553,-74.254,40.942
1,347220553,-74.254,40.94
1,347220853,-74.254,40.94
1,347220853,-74.254,40.942
1,347220853,-74.256,40.942
1,347220853,-74.256,40.94
1,347221153,-74.256,40.94
1,347221153,-74.256,40.942
1,347221153,-74.254,40.942
1,347221153,-74.254,40.94
1,347221453,-74.254,40.94
1,347221453,-74.254,40.942
1,347221453,-74.256,40.942
1,347221453,-74.256,40.94
1,347221453,-74.256,40.938
1,347221153,-74.256,40.938
1,347221153,-74.256,40.936
1,347221453,-74.256,40.936
1,347221453,-74.254,40.936
1,347221153,-74.254,40.936
1,347221153,-74.254,40.938
1,347221453,-74.254,40.938
1,347221453,-74.252,40.938
1,347221153,-74.252,40.938
1,347221153,-74.252,40.936
1,347221453,-74.252,40.936
1,347221453,-74.25,40.936
1,347221153,-74.25,40.936
1,347221153,-74.25,40.938
1,347221453,-74.25,40.938
1,347221453,-74.25,40.94
1,347221453,-74.252,40.94
1,347221153,-74.252,40.94
1,347221153,-74.25,40.94
1,347221153,-74.25,40.942
1,347221153,-74.252,40.942
1,347221453,-74.252,40.942
1,347221453,-74.25,40.942
1,347221453,-74.248,40.942
1,347221453,-74.246,40.942
1,347221153,-74.246,40.942
1,347221153,-74.248,40.942
1,347221153,-74.248,40.94
1,347221153,-74.246,40.94
1,347221453,-74.246,40.94
1,347221453,-74.248,40.94
1,347221453,-74.248,40.938
1,347221153,-74.248,40.938
1,347221153,-74.248,40.936
1,347221453,-74.248,40.936
1,347221453,-74.246,40.936
1,347221153,-74.246,40.936
1,347221153,-74.246,40.938
1,347221453,-74.246,40.938
1,347221453,-74.244,40.938
1,347221153,-74.244,40.938
1,347221153,-74.244,40.936
1,347221453,-74.244,40.936
1,347221453,-74.242,40.936
1,347221153,-74.242,40.936
1,347221153,-74.242,40.938
1,347221453,-74.242,40.938
1,347221453,-74.242,40.94
1,347221453,-74.242,40.942
1,347221453,-74.244,40.942
1,347221453,-74.244,40.94
1,347221153,-74.244,40.94
1,347221153,-74.244,40.942
1,347221153,-74.242,40.942
1,347221153,-74.242,40.94
1,347220853,-74.242,40.94
1,347220853,-74.242,40.942
1,347220853,-74.244,40.942
1,347220853,-74.244,40.94
1,347220553,-74.244,40.94
1,347220553,-74.244,40.942
1,347220553,-74.242,40.942
1,347220553,-74.242,40.94
1,347220553,-74.242,40.938
1,347220853,-74.242,40.938
1,347220853,-74.242,40.936
1,347220553,-74.242,40.936
1,347220553,-74.244,40.936
1,347220853,-74.244,40.936
1,347220853,-74.244,40.938
1,347220553,-74.244,40.938
1,347220553,-74.246,40.938
1,347220853,-74.246,40.938
1,347220853,-74.246,40.936
1,347220553,-74.246,40.936
1,347220553,-74.248,40.936
1,347220853,-74.248,40.936
1,347220853,-74.248,40.938
1,347220553,-74.248,40.938
1,347220553,-74.248,40.94
1,347220553,-74.246,40.94
1,347220853,-74.248,40.94
1,347220853,-74.248,40.942
1,347220853,-74.246,40.942
1,347220553,-74.246,40.942
1,347220553,-74.248,40.942
1,347220252,-74.248,40.942
1,347219952,-74.248,40.942
1,347219952,-74.248,40.94
1,347220252,-74.248,40.94
1,347220252,-74.246,40.94
1,347219952,-74.246,40.94
1,347219952,-74.246,40.942
1,347220252,-74.246,40.942
1,347220252,-74.244,40.942
1,347220252,-74.244,40.94
1,347220252,-74.242,40.94
1,347220252,-74.242,40.942
1,347219952,-74.242,40.942
1,347219952,-74.242,40.94
1,347219952,-74.244,40.94
1,347219952,-74.244,40.942
1,347219652,-74.244,40.942
1,347219652,-74.244,40.94
1,347219652,-74.242,40.94
1,347219652,-74.242,40.942
1,347219351,-74.242,40.942
1,347219351,-74.242,40.94
1,347219351,-74.244,40.94
1,347219351,-74.244,40.942
1,347219351,-74.246,40.942
1,347219351,-74.248,40.942
1,347219652,-74.248,40.942
1,347219652,-74.246,40.942
1,347219652,-74.246,40.94
1,347219652,-74.248,40.94
1,347219351,-74.248,40.94
1,347219351,-74.246,40.94
1,347219351,-74.246,40.938
1,347219351,-74.248,40.938
1,347219652,-74.248,40.938
1,347219652,-74.246,40.938
1,347219652,-74.246,40.936
1,347219652,-74.248,40.936
1,347219351,-74.248,40.936
1,347219351,-74.246,40.936
1,347219351,-74.244,40.936
1,347219351,-74.244,40.938
1,347219351,-74.242,40.938
1,347219351,-74.242,40.936
1,347219652,-74.242,40.936
1,347219652,-74.242,40.938
1,347219652,-74.244,40.938
1,347219652,-74.244,40.936
1,347219952,-74.244,40.936
1,347219952,-74.244,40.938
1,347219952,-74.242,40.938
1,347219952,-74.242,40.936
1,347220252,-74.242,40.936
1,347220252,-74.242,40.938
1,347220252,-74.244,40.938
1,347220252,-74.244,40.936
1,347220252,-74.246,40.936
1,347219952,-74.246,40.936
1,347219952,-74.246,40.938
1,347220252,-74.246,40.938
1,347220252,-74.248,40.938
1,347219952,-74.248,40.938
1,347219952,-74.248,40.936
1,347220252,-74.248,40.936
1,347220252,-74.248,40.934
1,347219952,-74.248,40.934
1,347219952,-74.248,40.932
1,347220252,-74.248,40.932
1,347220252,-74.246,40.932
1,347219952,-74.246,40.932
1,347219952,-74.246,40.934
1,347220252,-74.246,40.934
1,347220252,-74.244,40.934
1,347220252,-74.244,40.932
1,347220252,-74.242,40.932
1,347220252,-74.242,40.934
1,347219952,-74.242,40.934
1,347219952,-74.242,40.932
1,347219952,-74.244,40.932
1,347219952,-74.244,40.934
1,347219652,-74.244,40.934
1,347219652,-74.244,40.932
1,347219652,-74.242,40.932
1,347219652,-74.242,40.934
1,347219351,-74.242,40.934
1,347219351,-74.242,40.932
1,347219351,-74.244,40.932
1,347219351,-74.244,40.934
1,347219351,-74.246,40.934
1,347219351,-74.248,40.934
1,347219652,-74.248,40.934
1,347219652,-74.246,40.934
1,347219652,-74.246,40.932
1,347219652,-74.248,40.932
1,347219351,-74.248,40.932
1,347219351,-74.246,40.932
1,347219351,-74.246,40.93
1,347219351,-74.248,40.93
1,347219652,-74.248,40.93
1,347219652,-74.246,40.93
1,347219652,-74.248,40.928
1,347219351,-74.248,40.928
1,347219351,-74.246,40.928
1,347219351,-74.244,40.928
1,347219351,-74.244,40.93
1,347219351,-74.242,40.93
1,347219351,-74.242,40.928
1,347219652,-74.242,40.928
1,347219652,-74.242,40.93
1,347219652,-74.244,40.93
1,347219652,-74.244,40.928
1,347219952,-74.244,40.928
1,347219952,-74.244,40.93
1,347219952,-74.242,40.93
1,347219952,-74.242,40.928
1,347220252,-74.242,40.928
1,347220252,-74.242,40.93
1,347220252,-74.244,40.93
1,347220252,-74.244,40.928
1,347220252,-74.246,40.928
1,347219952,-74.246,40.928
1,347219952,-74.246,40.93
1,347220252,-74.246,40.93
1,347220252,-74.248,40.93
1,347219952,-74.248,40.93
1,347219952,-74.248,40.928
1,347220252,-74.248,40.928
1,347220553,-74.248,40.928
1,347220553,-74.248,40.93
1,347220553,-74.246,40.93
1,347220553,-74.246,40.928
1,347220853,-74.246,40.928
1,347220853,-74.246,40.93
1,347220853,-74.248,40.93
1,347220853,-74.248,40.928
1,347221153,-74.248,40.928
1,347221153,-74.246,40.928
1,347221453,-74.246,40.928
1,347221453,-74.248,40.928
1,347221453,-74.248,40.93
1,347221453,-74.246,40.93
1,347221153,-74.246,40.93
1,347221153,-74.248,40.93
1,347221153,-74.248,40.932
1,347221153,-74.246,40.932
1,347221453,-74.246,40.932
1,347221453,-74.248,40.932
1,347221453,-74.248,40.934
1,347221453,-74.246,40.934
1,347221153,-74.246,40.934
1,347221153,-74.248,40.934
1,347220853,-74.248,40.934
1,347220553,-74.248,40.934
1,347220553,-74.248,40.932
1,347220853,-74.248,40.932
1,347220853,-74.246,40.932
1,347220553,-74.246,40.932
1,347220553,-74.246,40.934
1,347220853,-74.246,40.934
1,347220853,-74.244,40.934
1,347220553,-74.244,40.934
1,347220553,-74.244,40.932
1,347220853,-74.244,40.932
1,347220853,-74.242,40.932
1,347220553,-74.242,40.932
1,347220553,-74.242,40.934
1,347220853,-74.242,40.934
1,347221153,-74.244,40.934
1,347221453,-74.244,40.934
1,347221453,-74.242,40.934
1,347221453,-74.242,40.932
1,347221453,-74.244,40.932
1,347221153,-74.244,40.932
1,347221153,-74.242,40.932
1,347221153,-74.242,40.93
1,347221153,-74.244,40.93
1,347221453,-74.244,40.93
1,347221453,-74.242,40.93
1,347221453,-74.242,40.928
1,347221453,-74.244,40.928
1,347221153,-74.244,40.928
1,347221153,-74.242,40.928
1,347220853,-74.242,40.928
1,347220853,-74.242,40.93
1,347220853,-74.244,40.93
1,347220853,-74.244,40.928
1,347220553,-74.244,40.928
1,347220553,-74.244,40.93
1,347220553,-74.242,40.93
1,347220553,-74.242,40.928
1,347220553,-74.24,40.928
1,347220553,-74.24,40.93
1,347220553,-74.238,40.93
1,347220553,-74.238,40.928
1,347220853,-74.238,40.928
1,347220853,-74.238,40.93
1,347220853,-74.24,40.93
1,347220853,-74.24,40.928
1,347221153,-74.24,40.928
1,347221153,-74.238,40.928
1,347221453,-74.238,40.928
1,347221453,-74.24,40.928
1,347221453,-74.24,40.93
1,347221453,-74.238,40.93
1,347221153,-74.238,40.93
1,347221153,-74.24,40.93
1,347221153,-74.24,40.932
1,347221153,-74.238,40.932
1,347221453,-74.238,40.932
1,347221453,-74.24,40.932
1,347221453,-74.24,40.934
1,347221453,-74.238,40.934
1,347221153,-74.238,40.934
1,347221153,-74.24,40.934
1,347220853,-74.24,40.934
1,347220553,-74.24,40.934
1,347220553,-74.24,40.932
1,347220853,-74.24,40.932
1,347220853,-74.238,40.932
1,347220553,-74.238,40.932
1,347220553,-74.238,40.934
1,347220853,-74.238,40.934
1,347220853,-74.236,40.934
1,347220553,-74.236,40.934
1,347220553,-74.236,40.932
1,347220853,-74.236,40.932
1,347221153,-74.236,40.934
1,347221453,-74.236,40.934
1,347221453,-74.236,40.932
1,347221153,-74.236,40.932
1,347221153,-74.236,40.93
1,347221453,-74.236,40.93
1,347221453,-74.236,40.928
1,347221153,-74.236,40.928
1,347220853,-74.236,40.93
1,347220853,-74.236,40.928
1,347220553,-74.236,40.928
1,347220553,-74.236,40.93
1,347220252,-74.236,40.93
1,347219952,-74.236,40.93
1,347219952,-74.236,40.928
1,347220252,-74.236,40.928
1,347220252,-74.238,40.928
1,347220252,-74.238,40.93
1,347220252,-74.24,40.93
1,347220252,-74.24,40.928
1,347219952,-74.24,40.928
1,347219952,-74.24,40.93
1,347219952,-74.238,40.93
1,347219952,-74.238,40.928
1,347219652,-74.238,40.928
1,347219652,-74.238,40.93
1,347219652,-74.24,40.93
1,347219652,-74.24,40.928
1,347219351,-74.24,40.928
1,347219351,-74.24,40.93
1,347219351,-74.238,40.93
1,347219351,-74.236,40.928
1,347219652,-74.236,40.928
1,347219351,-74.236,40.93
1,347219351,-74.236,40.932
1,347219652,-74.236,40.932
1,347219652,-74.236,40.934
1,347219351,-74.236,40.934
1,347219351,-74.238,40.934
1,347219351,-74.24,40.932
1,347219351,-74.24,40.934
1,347219652,-74.24,40.934
1,347219652,-74.24,40.932
1,347219652,-74.238,40.932
1,347219652,-74.238,40.934
1,347219952,-74.238,40.934
1,347219952,-74.238,40.932
1,347219952,-74.24,40.932
1,347219952,-74.24,40.934
1,347220252,-74.24,40.934
1,347220252,-74.24,40.932
1,347220252,-74.238,40.932
1,347220252,-74.238,40.934
1,347220252,-74.236,40.934
1,347219952,-74.236,40.934
1,347219952,-74.236,40.932
1,347220252,-74.236,40.932
1,347220252,-74.236,40.938
1,347219952,-74.236,40.938
1,347219952,-74.236,40.936
1,347220252,-74.236,40.936
1,347220252,-74.238,40.936
1,347220252,-74.238,40.938
1,347220252,-74.24,40.938
1,347220252,-74.24,40.936
1,347219952,-74.24,40.936
1,347219952,-74.24,40.938
1,347219952,-74.238,40.938
1,347219952,-74.238,40.936
1,347219652,-74.238,40.936
1,347219652,-74.238,40.938
1,347219652,-74.24,40.938
1,347219652,-74.24,40.936
1,347219351,-74.24,40.936
1,347219351,-74.24,40.938
1,347219351,-74.238,40.936
1,347219351,-74.236,40.936
1,347219652,-74.236,40.936
1,347219652,-74.236,40.938
1,347219351,-74.236,40.938
1,347219351,-74.236,40.94
1,347219351,-74.236,40.942
1,347219351,-74.238,40.942
1,347219351,-74.24,40.94
1,347219351,-74.24,40.942
1,347219652,-74.24,40.942
1,347219652,-74.238,40.94
1,347219652,-74.238,40.942
1,347219952,-74.238,40.942
1,347219952,-74.238,40.94
1,347219952,-74.24,40.94
1,347219952,-74.24,40.942
1,347220252,-74.24,40.942
1,347220252,-74.24,40.94
1,347220252,-74.238,40.94
1,347220252,-74.238,40.942
1,347220252,-74.236,40.942
1,347219952,-74.236,40.942
1,347219952,-74.236,40.94
1,347220252,-74.236,40.94
1,347220553,-74.236,40.942
1,347220853,-74.236,40.942
1,347220853,-74.236,40.94
1,347220553,-74.236,40.94
1,347220553,-74.236,40.936
1,347220853,-74.236,40.936
1,347220853,-74.236,40.938
1,347220553,-74.236,40.938
1,347220553,-74.238,40.938
1,347220853,-74.238,40.938
1,347220853,-74.238,40.936
1,347220553,-74.238,40.936
1,347220553,-74.24,40.936
1,347220853,-74.24,40.936
1,347220853,-74.24,40.938
1,347220553,-74.24,40.938
1,347220553,-74.24,40.94
1,347220553,-74.24,40.942
1,347220553,-74.238,40.942
1,347220553,-74.238,40.94
1,347220853,-74.238,40.94
1,347220853,-74.238,40.942
1,347220853,-74.24,40.942
1,347220853,-74.24,40.94
